"value","Variable"
-0.000168705352824059,"ENSG00000000003"
0.000165219898654918,"ENSG00000000005"
3.27029066428213e-05,"ENSG00000000419"
2.76047279838857e-05,"ENSG00000000457"
2.1726695868655e-05,"ENSG00000000460"
-0.000119841865099591,"ENSG00000000938"
-0.000417931700655897,"ENSG00000000971"
-0.000204870472467045,"ENSG00000001036"
-5.6757664310734e-05,"ENSG00000001084"
4.27729984757364e-06,"ENSG00000001167"
0.000128021864238658,"ENSG00000001460"
0.000184050554076061,"ENSG00000001461"
4.52492341014635e-05,"ENSG00000001497"
0.00013590832410859,"ENSG00000001561"
0.00036367629572623,"ENSG00000001617"
0.000124796017169154,"ENSG00000001626"
0.00025932135291034,"ENSG00000001629"
0.000246559596055361,"ENSG00000001630"
0.000136553052990164,"ENSG00000001631"
-7.88878540672781e-07,"ENSG00000002016"
0.000117029196053999,"ENSG00000002330"
-8.0975803659514e-05,"ENSG00000002549"
8.84691226410805e-05,"ENSG00000002587"
0.000367428233020474,"ENSG00000002726"
-0.000198866180175674,"ENSG00000002746"
-0.000252651217191973,"ENSG00000002822"
-0.0002622618722375,"ENSG00000002834"
-0.000209911332512598,"ENSG00000002919"
-4.11918492763658e-05,"ENSG00000002933"
1.44807382675637e-05,"ENSG00000003056"
3.61074299581056e-05,"ENSG00000003096"
-7.4968977496589e-05,"ENSG00000003137"
-0.000140198320139362,"ENSG00000003147"
-2.86523285373242e-05,"ENSG00000003249"
-9.22438580419532e-05,"ENSG00000003393"
1.96732389104405e-05,"ENSG00000003400"
0.000100817111794592,"ENSG00000003402"
-2.70814413797361e-05,"ENSG00000003436"
-2.98858852747112e-05,"ENSG00000003509"
6.01439690705303e-05,"ENSG00000003756"
0.000509815828143255,"ENSG00000003987"
9.86679538358064e-05,"ENSG00000003989"
-8.46589975575364e-05,"ENSG00000004059"
0.000157023000913891,"ENSG00000004139"
-0.00021894728300581,"ENSG00000004142"
-0.000253085755725837,"ENSG00000004399"
4.56166843335062e-05,"ENSG00000004455"
-0.000264040361521004,"ENSG00000004468"
3.32405126548026e-05,"ENSG00000004478"
4.81984489176494e-05,"ENSG00000004487"
0.000147092211891622,"ENSG00000004534"
-2.32582154536925e-05,"ENSG00000004660"
0.00011814626189551,"ENSG00000004700"
0.000257328217750379,"ENSG00000004766"
0.000132651240122914,"ENSG00000004776"
0.000163087341706549,"ENSG00000004777"
0.000144489816800536,"ENSG00000004779"
-0.000234936300993497,"ENSG00000004799"
5.76451465115818e-05,"ENSG00000004838"
1.4916029978377e-05,"ENSG00000004846"
0.000352682035750169,"ENSG00000004848"
-0.000375479370606781,"ENSG00000004864"
-0.000230049725774088,"ENSG00000004866"
5.35864460976938e-05,"ENSG00000004897"
6.99766287452081e-05,"ENSG00000004939"
5.71457957822996e-06,"ENSG00000004948"
8.03367386697317e-05,"ENSG00000004961"
5.81479826636785e-05,"ENSG00000004975"
0.000171605330797936,"ENSG00000005001"
-0.000106046351464954,"ENSG00000005007"
0.000274417367868435,"ENSG00000005020"
