"value","Variable"
0.00736455278447952,"age_at_index.demographic"
-0.00129374139548889,"initial_weight.samples"
-0.00749689384937304,"race_asian"
0.00141697993494471,"race_black or african american"
0.00169050586122929,"race_not reported"
0.00382355885403133,"race_white"
0.000236302495763863,"ethnicity_not hispanic or latino"
-4.22101265393017e-07,"ethnicity_not reported"
-2.81400237921195e-05,"synchronous_malignancy_reported"
-2.81441974723192e-05,"prior_malignancy_encoded"
-0.00485820895710257,"prior_treatment_encoded"
-0.00509505205384514,"gender_is_male"
-0.0136416029919641,"sample_type_Primary Tumor"
-0.000766080730905849,"sample_type_Recurrent Tumor"
0.0189275573113887,"sample_type_Solid Tissue Normal"
-6.64230398631511e-05,"T_grouped_T2"
0.00759552137017254,"T_grouped_T3"
0.000712057296960003,"T_grouped_T4"
0.000315113286981435,"N_grouped_N1"
0.000512040990815455,"N_grouped_NX"
0.00903205106880967,"N_grouped_Unknown"
0.0132787243556135,"M_grouped_M1"
0.00693575391178335,"M_grouped_Other"
0.00926504676161814,"Is_stage_34"
-3.63687748560526e-05,"ajcc_pathologic_stage.diagnoses_Stage II"
0.000206767799014984,"ajcc_pathologic_stage.diagnoses_Stage III"
0.00970781155093416,"ajcc_pathologic_stage.diagnoses_Stage IIIA"
6.5258868338084e-05,"ajcc_pathologic_stage.diagnoses_Stage IIIB"
-0.000308522764670079,"ajcc_pathologic_stage.diagnoses_Stage IIIC"
-0.000832777355836144,"ajcc_pathologic_stage.diagnoses_Stage IVA"
0.00887529712344117,"ajcc_pathologic_stage.diagnoses_Stage IVB"
-0.00392194817375692,"primary_diagnosis.diagnoses_Combined hepatocellular carcinoma and cholangiocarcinoma"
0.0107858113606077,"primary_diagnosis.diagnoses_Hepatocellular carcinoma, NOS"
-0.0021353290256758,"primary_diagnosis.diagnoses_Hepatocellular carcinoma, clear cell type"
-0.00368613696250721,"primary_diagnosis.diagnoses_Hepatocellular carcinoma, fibrolamellar"
-0.000880474419789513,"ENSG00000000003"
0.00581042012255472,"ENSG00000000005"
0.000501895553680409,"ENSG00000000419"
-0.000151144478765159,"ENSG00000000457"
-2.80983889117589e-06,"ENSG00000000460"
0.000272408606662261,"ENSG00000000938"
-0.00128011864652504,"ENSG00000000971"
0.00160752183509041,"ENSG00000001036"
2.47632911253793e-07,"ENSG00000001084"
-0.000406878046045153,"ENSG00000001167"
-2.28272975134759e-05,"ENSG00000001460"
-0.000448893531660232,"ENSG00000001461"
-6.55506192572571e-06,"ENSG00000001497"
0.000146048424846586,"ENSG00000001561"
0.000418919314234952,"ENSG00000001617"
-0.000759159933825866,"ENSG00000001626"
0.00063543099942225,"ENSG00000001629"
-1.32556862287904e-05,"ENSG00000001630"
0.000671252707352232,"ENSG00000001631"
-0.000480989582527958,"ENSG00000002016"
-1.77492056985496e-05,"ENSG00000002330"
0.00159479066053206,"ENSG00000002549"
-0.000635926859159887,"ENSG00000002587"
0.0177525767568757,"ENSG00000002726"
0.000306713964624362,"ENSG00000002746"
-0.00709565218204209,"ENSG00000002822"
-0.000384994228319141,"ENSG00000002834"
-0.000891750510856067,"ENSG00000002919"
0.000895187952585479,"ENSG00000002933"
-3.19335723139557e-07,"ENSG00000003056"
-0.000409033613730627,"ENSG00000003096"
0.00307885228310229,"ENSG00000003137"
-0.00410883251116189,"ENSG00000003147"
0.00117972576730669,"ENSG00000003249"
0.000120605290803862,"ENSG00000003393"
0.00143315356855359,"ENSG00000003400"
0.000101284492929861,"ENSG00000003402"
-0.000380026086751064,"ENSG00000003436"
0.000876759055549005,"ENSG00000003509"
3.71091098275602e-07,"ENSG00000003756"
-0.00013709551724493,"ENSG00000003987"
-0.000232140727222969,"ENSG00000003989"
6.95329804701514e-05,"ENSG00000004059"
-0.000252789052853059,"ENSG00000004139"
-0.00221195498226696,"ENSG00000004142"
-6.58899958090687e-05,"ENSG00000004399"
0.00184214258870261,"ENSG00000004455"
-4.60130950039734e-06,"ENSG00000004468"
1.79828248160532e-06,"ENSG00000004478"
0.000390626986469255,"ENSG00000004487"
0.000273972450712163,"ENSG00000004534"
0.000224129793839814,"ENSG00000004660"
2.2464026055025e-05,"ENSG00000004700"
0.000850145942162002,"ENSG00000004766"
0.000135799300606932,"ENSG00000004776"
6.1963902993087e-05,"ENSG00000004777"
-0.00119247246364921,"ENSG00000004779"
-1.77981276053269e-06,"ENSG00000004799"
0.00383681654833185,"ENSG00000004838"
0.0114537703934739,"ENSG00000004846"
-0.000651272794779562,"ENSG00000004848"
1.3673943357554e-05,"ENSG00000004864"
-0.00451913385521037,"ENSG00000004866"
1.05268354440081e-05,"ENSG00000004897"
-0.000481352790252416,"ENSG00000004939"
-0.000250570593169458,"ENSG00000004948"
-0.000247170247605701,"ENSG00000004961"
1.17993307258676e-06,"ENSG00000004975"
-0.000508925315350719,"ENSG00000005001"
-0.00149719252461547,"ENSG00000005007"
0.00539429026491596,"ENSG00000005020"
0.000372676737845826,"ENSG00000005022"
0.000393453313537734,"ENSG00000005059"
0.0014834045678717,"ENSG00000005073"
0.000904040699062553,"ENSG00000005075"
-7.17565924790807e-07,"ENSG00000005100"
1.72042261744344e-05,"ENSG00000005102"
0.000109041784243933,"ENSG00000005108"
-4.18369798806526e-08,"ENSG00000005156"
-0.000217454615679915,"ENSG00000005175"
3.79719745222162e-07,"ENSG00000005187"
-0.000401555705374278,"ENSG00000005189"
-0.000568723227490377,"ENSG00000005194"
-0.000149332649736566,"ENSG00000005206"
-0.000115001347057997,"ENSG00000005238"
-0.000985540317920966,"ENSG00000005243"
-4.83627396139633e-05,"ENSG00000005249"
0.000400807022748127,"ENSG00000005302"
-0.000600338571237984,"ENSG00000005339"
0.000295164364825897,"ENSG00000005379"
-0.000210285987829277,"ENSG00000005381"
-0.00636706127615778,"ENSG00000005421"
2.92623026401924e-05,"ENSG00000005436"
0.00019730260126044,"ENSG00000005448"
-0.000420715765582497,"ENSG00000005469"
0.000132067839128474,"ENSG00000005471"
3.99588207578657e-05,"ENSG00000005483"
-0.00207155821157393,"ENSG00000005486"
-0.00112702110147791,"ENSG00000005513"
-0.00185922418575985,"ENSG00000005700"
8.39687609680723e-05,"ENSG00000005801"
-5.431380461923e-05,"ENSG00000005810"
-8.43348453692042e-05,"ENSG00000005812"
-3.37175512445894e-05,"ENSG00000005844"
-0.000105446980722689,"ENSG00000005882"
-0.000292829621019964,"ENSG00000005884"
0.000603497915009703,"ENSG00000005889"
3.9132122028695e-05,"ENSG00000005893"
-1.01975826614017e-05,"ENSG00000005961"
-0.00347160496911483,"ENSG00000005981"
-0.000547478297001193,"ENSG00000006007"
-0.00105202898405491,"ENSG00000006015"
-0.00667291786810489,"ENSG00000006016"
-7.11697647254402e-05,"ENSG00000006025"
0.00156041947023152,"ENSG00000006042"
8.90618110097775e-05,"ENSG00000006047"
-0.000885558436698464,"ENSG00000006062"
6.74967417199266e-07,"ENSG00000006071"
-0.000266244743930783,"ENSG00000006118"
0.000876727296618757,"ENSG00000006125"
0.00503236456349173,"ENSG00000006128"
-0.00157746797788587,"ENSG00000006194"
0.0013086010192203,"ENSG00000006210"
-0.00168586808371005,"ENSG00000006282"
-0.00101507476027445,"ENSG00000006327"
-0.000963839237933996,"ENSG00000006377"
0.000292104946279256,"ENSG00000006432"
3.11933555596157e-06,"ENSG00000006451"
0.00044085143059298,"ENSG00000006453"
6.5170838141998e-05,"ENSG00000006459"
0.000494177045949562,"ENSG00000006468"
-0.00022313208389013,"ENSG00000006530"
9.62240468722329e-06,"ENSG00000006534"
-0.000598021333884656,"ENSG00000006555"
0.000239579553719587,"ENSG00000006576"
3.77648990039016e-07,"ENSG00000006606"
0.000150812727509088,"ENSG00000006607"
0.000495198200173713,"ENSG00000006611"
-0.000406921077421082,"ENSG00000006625"
0.00047049978007517,"ENSG00000006634"
0.00107149778169086,"ENSG00000006638"
-0.000130013985397452,"ENSG00000006652"
-0.00258409433584326,"ENSG00000006695"
0.000125644217831304,"ENSG00000006704"
6.09205704745167e-07,"ENSG00000006712"
-0.00165413377358055,"ENSG00000006715"
0.000816309144168168,"ENSG00000006740"
-0.0016176065516121,"ENSG00000006744"
0.00219138186158765,"ENSG00000006747"
-0.000186588067227889,"ENSG00000006756"
