"value","Variable"
0.699677010613685,"sample_type_Solid Tissue Normal"
0.375532031064637,"ENSG00000002726"
0.338329913865993,"ENSG00000004846"
-0.221738664408138,"ENSG00000006016"
0.733263032391209,"ENSG00000100151"
-0.0903975284280485,"ENSG00000104918"
-0.324435658506805,"ENSG00000105135"
-0.225764753701088,"ENSG00000115607"
-0.0394029849817462,"ENSG00000116147"
-0.0182888537739176,"ENSG00000135750"
-0.697234068394052,"ENSG00000136371"
0.190384238773956,"ENSG00000137976"
0.223305236992641,"ENSG00000144362"
-0.430080041086867,"ENSG00000149489"
0.0490278764184199,"ENSG00000153303"
0.228188680472615,"ENSG00000156885"
0.344001189415805,"ENSG00000157152"
-0.0352316460741705,"ENSG00000160200"
0.0595881229407768,"ENSG00000164291"
-0.224774580971758,"ENSG00000167969"
-0.152845465345182,"ENSG00000174326"
-0.285444714071387,"ENSG00000179131"
-0.11050667610571,"ENSG00000182383"
0.316195640117239,"ENSG00000183434"
0.518272359734291,"ENSG00000183798"
0.306231516505695,"ENSG00000184350"
0.215610087460667,"ENSG00000185053"
0.505557734898516,"ENSG00000187550"
-0.446113219688595,"ENSG00000196091"
-0.497034449780468,"ENSG00000197181"
-0.758193549944714,"ENSG00000197582"
-0.126820344922143,"ENSG00000198125"
-0.123058682191356,"ENSG00000199161"
0.286625497409451,"ENSG00000199509"
-0.260577653150337,"ENSG00000200394"
-0.0109018756836496,"ENSG00000200816"
-0.0591706269890254,"ENSG00000204025"
0.037751175358459,"ENSG00000205571"
-0.1011878774432,"ENSG00000206815"
0.00177614776552556,"ENSG00000207336"
-0.676204245769124,"ENSG00000211448"
-0.544329259493706,"ENSG00000211800"
0.166413460821914,"ENSG00000213069"
-0.194076415887179,"ENSG00000214846"
0.180293933382111,"ENSG00000215795"
0.0661091660736685,"ENSG00000216895"
-0.942289193511313,"ENSG00000218617"
0.152906860182285,"ENSG00000221598"
-0.153777400007419,"ENSG00000223313"
0.397489958497059,"ENSG00000225026"
0.248987191132642,"ENSG00000225180"
0.714415364474427,"ENSG00000225183"
0.428626141565117,"ENSG00000226372"
0.625476001412301,"ENSG00000228007"
1.00770086082016,"ENSG00000229589"
0.0853168060136353,"ENSG00000229983"
0.308168725048321,"ENSG00000230478"
-0.181837969822034,"ENSG00000230635"
0.173654451375344,"ENSG00000231103"
0.525063254345685,"ENSG00000231503"
-0.481727921664622,"ENSG00000233337"
0.239912958980702,"ENSG00000233415"
0.0398490329150963,"ENSG00000235770"
-0.201109035800641,"ENSG00000238317"
-0.766323100750931,"ENSG00000238741"
0.271539767676817,"ENSG00000239804"
0.159505038322814,"ENSG00000239899"
0.0742762682920601,"ENSG00000243422"
-0.723716410425649,"ENSG00000244604"
0.035534072919275,"ENSG00000249791"
-0.926305015988797,"ENSG00000250068"
0.179356333147941,"ENSG00000251226"
0.256935233779042,"ENSG00000251991"
-0.0301448610894921,"ENSG00000255156"
0.594975503733135,"ENSG00000255422"
0.0331037132876164,"ENSG00000255980"
-0.214283287277445,"ENSG00000259665"
0.0285904120192913,"ENSG00000260420"
0.0322319732506269,"ENSG00000261395"
0.256629961081817,"ENSG00000264940"
0.340554671257154,"ENSG00000266373"
-0.270278784065829,"ENSG00000266640"
0.0582844146239273,"ENSG00000268883"
-0.453466318316492,"ENSG00000269949"
-0.400381526770445,"ENSG00000270372"
-0.249235390589064,"ENSG00000270614"
0.31571612827983,"ENSG00000271361"
0.603305046705142,"ENSG00000271715"
-0.376157631994511,"ENSG00000272343"
-0.169512926099282,"ENSG00000273328"
-0.0818853318703068,"ENSG00000273428"
-0.00813535425515965,"ENSG00000273972"
-0.00578672475406034,"ENSG00000274021"
0.379218865087195,"ENSG00000274685"
0.124533229935858,"ENSG00000274918"
-0.600296138721475,"ENSG00000275091"
0.914451438556328,"ENSG00000275212"
-0.0340516208182267,"ENSG00000277235"
0.0890513541152576,"ENSG00000278418"
0.304505959932023,"ENSG00000279307"
-0.222583694228501,"ENSG00000283057"
0.0238722185301409,"ENSG00000283498"
-0.596187563093083,"ENSG00000283682"
-0.172297746976557,"ENSG00000287486"
