"value","Variable"
0.0653662154509023,"ENSG00000004846"
-0.0405798539570543,"ENSG00000022556"
-0.0432544216262539,"ENSG00000029559"
0.0869478005217642,"ENSG00000060656"
0.0212914390709488,"ENSG00000067829"
-0.0197815525428273,"ENSG00000083782"
-0.263767642765446,"ENSG00000087250"
-0.340589515543854,"ENSG00000095752"
-0.0121796929922841,"ENSG00000100197"
-0.262662444162403,"ENSG00000100985"
0.280335407362024,"ENSG00000101849"
0.122179696233783,"ENSG00000102996"
-0.145249244273189,"ENSG00000104321"
0.152150802393702,"ENSG00000106302"
-0.0840540262504107,"ENSG00000116791"
-0.114498123127994,"ENSG00000116985"
0.394873848518194,"ENSG00000123965"
0.0182951589200374,"ENSG00000124588"
0.226476400094441,"ENSG00000124780"
0.283583704190502,"ENSG00000127377"
0.094526803517639,"ENSG00000127533"
-0.338489007808569,"ENSG00000128203"
-0.12363402615734,"ENSG00000132958"
0.133118276858865,"ENSG00000136840"
0.230172833566363,"ENSG00000137843"
-0.117525728754462,"ENSG00000137975"
-0.297772003141802,"ENSG00000138821"
0.13282293096832,"ENSG00000144596"
-0.11547735629368,"ENSG00000146521"
0.0788850939133412,"ENSG00000147804"
0.182248528966613,"ENSG00000154165"
0.632519620529442,"ENSG00000154803"
0.0874369674252515,"ENSG00000155011"
-0.172646160821032,"ENSG00000156395"
0.111227996060011,"ENSG00000157315"
0.276676197192603,"ENSG00000159263"
-0.315257540571075,"ENSG00000163273"
-0.35714004348254,"ENSG00000163331"
0.00476590328047413,"ENSG00000163380"
0.378438686121563,"ENSG00000163736"
0.295382590186927,"ENSG00000164318"
0.011421607346219,"ENSG00000165272"
0.471092016772296,"ENSG00000166140"
-0.226979281471978,"ENSG00000166317"
-0.244451144007414,"ENSG00000168481"
0.0238051915147558,"ENSG00000168594"
0.0064956990277392,"ENSG00000169297"
-0.0609536184902702,"ENSG00000170419"
0.172999075715768,"ENSG00000171084"
-0.138728809673528,"ENSG00000175352"
0.293044322906161,"ENSG00000176753"
0.132439848209684,"ENSG00000176855"
0.575547438121386,"ENSG00000176956"
0.160066648789655,"ENSG00000177197"
0.323217237294479,"ENSG00000178343"
0.204351650388899,"ENSG00000178602"
-0.24072450075913,"ENSG00000181126"
-0.15251255857077,"ENSG00000181355"
0.519265529231403,"ENSG00000182901"
-0.128652798720196,"ENSG00000183605"
-0.253108792886487,"ENSG00000183715"
-0.181414649947405,"ENSG00000183844"
-0.0436054608715734,"ENSG00000184227"
-0.408052897762302,"ENSG00000184524"
-0.223777519228206,"ENSG00000185247"
-0.589455720126241,"ENSG00000185294"
0.126016332956441,"ENSG00000185551"
0.0659975474756989,"ENSG00000185847"
-0.25977044976453,"ENSG00000186051"
