"value","Variable"
-0.00316943793693138,"ENSG00000000003"
0.000579578949916629,"ENSG00000000005"
-0.00204241045171243,"ENSG00000000419"
-0.00174428716035259,"ENSG00000000457"
0.000476259472606748,"ENSG00000000460"
-0.00140388618491266,"ENSG00000000938"
0.000618514699107258,"ENSG00000000971"
0.00133335218134649,"ENSG00000001036"
-0.000456972705218448,"ENSG00000001084"
0.000287109712904653,"ENSG00000001167"
-0.000614659979529949,"ENSG00000001460"
-0.00131369988882542,"ENSG00000001461"
0.00178859956418107,"ENSG00000001497"
-0.000432028592925992,"ENSG00000001561"
0.00041714695208408,"ENSG00000001617"
5.74109167475479e-06,"ENSG00000001626"
-0.000312703329153212,"ENSG00000001629"
-0.000385104013819297,"ENSG00000001630"
-0.000562396220442665,"ENSG00000001631"
0.000353071494166752,"ENSG00000002016"
0.000621370430955562,"ENSG00000002079"
0.000511486042245195,"ENSG00000002330"
-0.00104580618751795,"ENSG00000002549"
0.000220515921516066,"ENSG00000002587"
0.00310640904443136,"ENSG00000002726"
-0.00216645488398884,"ENSG00000002745"
0.00114650032601651,"ENSG00000002746"
0.00114681231490148,"ENSG00000002822"
-0.00212960985314286,"ENSG00000002834"
0.00163064472221233,"ENSG00000002919"
0.000523093207525432,"ENSG00000002933"
-0.000710867034976444,"ENSG00000003056"
0.000813851250519605,"ENSG00000003096"
-0.000241107136353717,"ENSG00000003137"
-0.000356892623577936,"ENSG00000003147"
-0.00107310083780009,"ENSG00000003249"
0.00107168178425415,"ENSG00000003393"
-0.000208261288548059,"ENSG00000003400"
0.000123516564386925,"ENSG00000003402"
0.0025445860746261,"ENSG00000003436"
-0.000352227327574291,"ENSG00000003509"
-0.000464106882276907,"ENSG00000003756"
0.00109078376083495,"ENSG00000003987"
-0.00177327687029756,"ENSG00000003989"
-0.00129511051937827,"ENSG00000004059"
-0.00535303457492562,"ENSG00000004139"
-0.00015015083776894,"ENSG00000004142"
0.00159580057756731,"ENSG00000004399"
0.00103969070435676,"ENSG00000004455"
-0.00110982249602958,"ENSG00000004468"
-0.00150082404620583,"ENSG00000004478"
0.002200379086477,"ENSG00000004487"
-0.000714583817770126,"ENSG00000004534"
0.00223738974440367,"ENSG00000004660"
0.000103744328994542,"ENSG00000004700"
-0.000469266563952946,"ENSG00000004766"
0.00160785648204679,"ENSG00000004776"
-0.00135896245610855,"ENSG00000004777"
0.000904352347085986,"ENSG00000004779"
-0.000470581746281605,"ENSG00000004799"
-0.00307908514187814,"ENSG00000004809"
-0.000984524770239718,"ENSG00000004838"
