"value","Variable"
-0.015081510185408,"ENSG00000002745"
0.0270347556773186,"ENSG00000002834"
0.0631624466141268,"ENSG00000004846"
0.0323545912637643,"ENSG00000006638"
-0.00116669095495997,"ENSG00000007264"
0.0378162009202226,"ENSG00000007350"
-0.00562325081681866,"ENSG00000010282"
-0.0607623520907336,"ENSG00000011590"
0.00833628871072234,"ENSG00000020426"
-0.0788154998911985,"ENSG00000022556"
-0.00542192266857609,"ENSG00000026950"
-0.0586443490371483,"ENSG00000029559"
0.0224680034936053,"ENSG00000036530"
-0.0359675540669156,"ENSG00000039600"
-0.0360011881186708,"ENSG00000040731"
-0.0385199342304667,"ENSG00000058085"
0.0736538536425794,"ENSG00000060656"
-0.0474956516437208,"ENSG00000060709"
-0.0067776521227398,"ENSG00000062096"
0.00101305378614995,"ENSG00000066056"
-0.0379861967067227,"ENSG00000066468"
-0.0294619863524263,"ENSG00000067715"
0.0540587868963302,"ENSG00000067829"
0.0198424091563604,"ENSG00000069011"
0.00197770807825218,"ENSG00000069431"
0.0622989189015401,"ENSG00000072310"
-0.0171965959781955,"ENSG00000073756"
0.00214896630502279,"ENSG00000074803"
-0.00782639365929058,"ENSG00000074964"
-0.00927992465896127,"ENSG00000075035"
0.0307891205633543,"ENSG00000075290"
0.000345528185759045,"ENSG00000076984"
0.00350665733374549,"ENSG00000077080"
-0.00542942668266382,"ENSG00000077327"
-0.0110482913418584,"ENSG00000080007"
-0.00112761646080549,"ENSG00000080546"
0.0449221697188755,"ENSG00000080561"
0.0351019709609807,"ENSG00000080709"
-0.00673274016290058,"ENSG00000082196"
0.00858968873203677,"ENSG00000082684"
-0.0693469557670774,"ENSG00000083782"
-0.00288859845437665,"ENSG00000084674"
-0.115245435399629,"ENSG00000087250"
0.0211403547568735,"ENSG00000087995"
0.0559997939226093,"ENSG00000089248"
-0.0122992999697488,"ENSG00000090376"
-0.022845767397293,"ENSG00000092345"
-0.0412909939772399,"ENSG00000095713"
-0.123932666968833,"ENSG00000095752"
0.00701965430471635,"ENSG00000096060"
-0.0230051362463201,"ENSG00000099251"
0.0099826267104566,"ENSG00000099399"
-0.0132970825679596,"ENSG00000099949"
0.000425635480853165,"ENSG00000099994"
-0.0415792687627113,"ENSG00000100156"
-0.0976468457022485,"ENSG00000100197"
-0.0198623696008426,"ENSG00000100249"
0.000812206465145917,"ENSG00000100290"
0.0381562139581841,"ENSG00000100427"
