"value","Variable"
0.00149928438455775,"ENSG00000004846"
-0.00153338348643602,"ENSG00000022556"
-0.0110028946495439,"ENSG00000040731"
0.0469948295808917,"ENSG00000072310"
-0.0877706655069058,"ENSG00000083782"
-0.0718172574274571,"ENSG00000087250"
-0.0496138803113209,"ENSG00000095752"
-0.0573570399674739,"ENSG00000100197"
-0.0632756412694978,"ENSG00000100985"
0.0288170204439446,"ENSG00000101181"
0.0454529916479153,"ENSG00000101473"
0.0443674348094032,"ENSG00000101849"
0.0387736311103787,"ENSG00000102996"
0.0154970069269683,"ENSG00000108231"
-0.0346280545862515,"ENSG00000111666"
0.0251872535775119,"ENSG00000112414"
-0.050910855164324,"ENSG00000116791"
-0.0602655174626312,"ENSG00000116985"
0.0601338613451988,"ENSG00000123965"
0.019052311526148,"ENSG00000124588"
0.0364350247929657,"ENSG00000124780"
0.0357646554232664,"ENSG00000127377"
0.029397131700972,"ENSG00000127533"
-0.0286391198657577,"ENSG00000128203"
0.0196036972027012,"ENSG00000129910"
-0.0178580600858065,"ENSG00000132958"
0.0274562675205295,"ENSG00000136271"
0.064598296471958,"ENSG00000136840"
0.072281028089956,"ENSG00000137843"
-0.00149155959329459,"ENSG00000137975"
-0.126648112062614,"ENSG00000138821"
-0.00290958145321024,"ENSG00000144278"
0.0704532936799834,"ENSG00000144596"
0.0245934360575924,"ENSG00000147804"
0.0186167971633218,"ENSG00000154165"
0.0787705532713764,"ENSG00000154803"
0.0796822511397501,"ENSG00000155011"
-0.0917096336806102,"ENSG00000156395"
-0.11709371335872,"ENSG00000163273"
-0.0980163850303426,"ENSG00000163331"
0.0968739907446342,"ENSG00000163736"
0.0808086585169158,"ENSG00000164318"
0.0196796173965199,"ENSG00000165272"
0.115709350822399,"ENSG00000166140"
-0.0633949081407375,"ENSG00000168481"
0.00604932167614246,"ENSG00000169297"
-0.0278632454113284,"ENSG00000171786"
0.0353222195940511,"ENSG00000175302"
-0.0724826214444694,"ENSG00000175352"
0.0349161584261614,"ENSG00000176753"
0.00275022414051143,"ENSG00000176855"
-0.00371730424393296,"ENSG00000176919"
0.162784706387529,"ENSG00000176956"
0.0143126670085658,"ENSG00000177197"
-0.00234054935049759,"ENSG00000177359"
0.141192175612964,"ENSG00000178343"
-0.0723809295674367,"ENSG00000181126"
0.0123904038201599,"ENSG00000182103"
0.103439001499767,"ENSG00000182901"
-0.0461077285242455,"ENSG00000183715"
-0.0213092327119587,"ENSG00000183773"
-0.0703676163390745,"ENSG00000184524"
-0.0393480825458734,"ENSG00000185247"
-0.129778421305192,"ENSG00000185294"
0.0604415555481618,"ENSG00000185551"
0.03375471264388,"ENSG00000185847"
-0.0614411550367015,"ENSG00000186051"
0.0209981554931052,"ENSG00000186231"
0.0241226430478001,"ENSG00000187017"
0.0418835910379268,"ENSG00000187268"
0.0140135953874944,"ENSG00000187533"
0.0130045993074283,"ENSG00000188130"
0.027856835417945,"ENSG00000188263"
-0.0692756401003761,"ENSG00000188869"
-0.0156842038842724,"ENSG00000196581"
0.0345686399982964,"ENSG00000196876"
0.00495420045481146,"ENSG00000198746"
0.0287496958784792,"ENSG00000199121"
0.0407816024460351,"ENSG00000199570"
-0.0418441697198254,"ENSG00000200788"
0.0863121505447011,"ENSG00000201747"
0.053203933217611,"ENSG00000204173"
0.0436504271742249,"ENSG00000204529"
0.0408835202397256,"ENSG00000204710"
0.0408837324963458,"ENSG00000204839"
0.0160641369439404,"ENSG00000204882"
0.00820260893005591,"ENSG00000204965"
0.0320087366622496,"ENSG00000205488"
0.0268867592867213,"ENSG00000206685"
-0.0452655162442026,"ENSG00000206754"
0.0171699400896671,"ENSG00000206878"
-0.0715553448884478,"ENSG00000207119"
0.101457623511145,"ENSG00000207571"
-0.0343105024954913,"ENSG00000207609"
0.0134300043986026,"ENSG00000207624"
-0.000925495021735075,"ENSG00000211513"
0.0461988248453749,"ENSG00000211688"
-0.0615949109497796,"ENSG00000211825"
0.00329747655713953,"ENSG00000212206"
-0.0689483747906691,"ENSG00000212421"
0.0274570372259307,"ENSG00000212569"
-0.000322241235093471,"ENSG00000213108"
-0.00579018660751918,"ENSG00000213312"
9.32400056731494e-05,"ENSG00000213411"
-0.0507239944443364,"ENSG00000213569"
0.1266820049873,"ENSG00000213640"
-0.0309505893290585,"ENSG00000213872"
0.00388478074226288,"ENSG00000213958"
-0.0575376600207912,"ENSG00000214174"
-0.0388217518462306,"ENSG00000219391"
-0.00227001200512667,"ENSG00000221491"
0.00469946635942408,"ENSG00000222179"
-0.00580129678966153,"ENSG00000222601"
-0.0571273891508,"ENSG00000222872"
-0.0199056868669115,"ENSG00000223460"
-0.01785199877128,"ENSG00000223695"
0.0171287252176247,"ENSG00000223718"
-0.0746872718528063,"ENSG00000224523"
-0.0179449148125125,"ENSG00000224675"
0.00687890480995634,"ENSG00000224969"
0.0490243883542082,"ENSG00000224971"
0.0598567627681292,"ENSG00000225383"
0.00242717412902011,"ENSG00000225649"
-0.00169342212540673,"ENSG00000226286"
-0.0716073555755153,"ENSG00000226624"
-0.0659664904702587,"ENSG00000227827"
-0.0291190852404021,"ENSG00000227879"
-0.0281692341473034,"ENSG00000228113"
0.00214421573458341,"ENSG00000228236"
-0.029980329276414,"ENSG00000228525"
-0.0206472504465022,"ENSG00000229262"
-0.0192469502751229,"ENSG00000229274"
0.00679224000268588,"ENSG00000229352"
-0.031308631572453,"ENSG00000229646"
0.0343331659088169,"ENSG00000230267"
0.0711853238687879,"ENSG00000230330"
0.00567549773096271,"ENSG00000230355"
-0.0289967149638757,"ENSG00000230622"
-0.0248217286098698,"ENSG00000230635"
0.0431273896245684,"ENSG00000231344"
0.044489045424289,"ENSG00000231412"
-0.0014376765510011,"ENSG00000232060"
-0.000534015305197819,"ENSG00000232218"
-0.0781604630404069,"ENSG00000232229"
0.0569007575746409,"ENSG00000232624"
-0.0127912045440366,"ENSG00000232742"
-0.0531582886591856,"ENSG00000233396"
-0.00396720873898845,"ENSG00000233509"
-0.00576477963985193,"ENSG00000233921"
0.0500221234793247,"ENSG00000234147"
0.0179930839699581,"ENSG00000234521"
-0.15967163440958,"ENSG00000235013"
-0.0544902584121563,"ENSG00000235263"
-0.0281005125605339,"ENSG00000235897"
-0.0180281260010087,"ENSG00000236242"
0.0239292925789806,"ENSG00000236512"
-0.0217644915646983,"ENSG00000237013"
-0.0773644387847583,"ENSG00000237398"
0.00885547257824251,"ENSG00000238076"
-0.0134272808001995,"ENSG00000238153"
-0.0533002216233914,"ENSG00000238250"
-0.0089050990077427,"ENSG00000239617"
0.0351672450735152,"ENSG00000240103"
0.00970480088994217,"ENSG00000242104"
-0.023113540554221,"ENSG00000242296"
-0.0392212505350307,"ENSG00000249142"
-0.0132429657859409,"ENSG00000249241"
-0.0199705649410046,"ENSG00000249776"
0.0222161388123523,"ENSG00000250057"
0.0254456981619885,"ENSG00000250222"
-0.00246449305024391,"ENSG00000250548"
-0.0319261052542404,"ENSG00000250613"
0.164570455655894,"ENSG00000250771"
0.0453442092233509,"ENSG00000251794"
0.0134148402644988,"ENSG00000252456"
0.0172702852515616,"ENSG00000253490"
0.0215708607554015,"ENSG00000253873"
0.0405469932416803,"ENSG00000254174"
-0.0585826523124624,"ENSG00000254756"
-0.0424790859292443,"ENSG00000255627"
0.06470367476605,"ENSG00000256847"
0.027688261432902,"ENSG00000257219"
7.8884201437306e-05,"ENSG00000257735"
-0.0787410872709487,"ENSG00000257773"
-0.0472319575003712,"ENSG00000258408"
0.0385299548198232,"ENSG00000258484"
-0.00222284963213829,"ENSG00000258949"
0.0663714391124307,"ENSG00000259430"
0.00805351567796615,"ENSG00000259665"
-0.073810090908666,"ENSG00000259884"
-0.0290999120382466,"ENSG00000260510"
0.0295716490267157,"ENSG00000260573"
-0.0197230834847832,"ENSG00000262495"
-0.0165319356338727,"ENSG00000262691"
-0.0186234678596216,"ENSG00000262837"
0.0292271070569503,"ENSG00000262855"
-0.00979688569284423,"ENSG00000263657"
0.0246711919273942,"ENSG00000263941"
-0.04499289878642,"ENSG00000264901"
-0.00167564649683425,"ENSG00000265395"
-0.00418294398387495,"ENSG00000265810"
-0.0138244183944542,"ENSG00000265943"
0.0309402993569849,"ENSG00000266242"
0.0302525006739997,"ENSG00000266407"
-0.0822602257778995,"ENSG00000266555"
-0.0233234389375446,"ENSG00000267004"
0.0180957041529986,"ENSG00000267218"
-0.0943583516154859,"ENSG00000267260"
0.018610742241495,"ENSG00000267472"
-0.0486146610679707,"ENSG00000268088"
-0.0155505080637874,"ENSG00000269416"
-0.00531786265592101,"ENSG00000270248"
0.0278804984072491,"ENSG00000271283"
