"value","Variable"
0.634049013832343,"ENSG00000004948"
0.226439253045177,"ENSG00000084674"
0.219790354134963,"ENSG00000089169"
0.380056052727546,"ENSG00000091583"
0.0135587405193848,"ENSG00000095739"
-0.0487622826783549,"ENSG00000119283"
0.548645734451049,"ENSG00000121871"
-0.623712321331329,"ENSG00000137106"
-0.894308661091583,"ENSG00000138821"
-0.382677015639433,"ENSG00000139737"
-0.349889076652577,"ENSG00000140284"
0.163832506312829,"ENSG00000140465"
0.287234806928452,"ENSG00000143479"
0.479077495473353,"ENSG00000156096"
-0.812938823496006,"ENSG00000157703"
0.513006415284239,"ENSG00000158497"
0.444931460866587,"ENSG00000159208"
0.789931258773487,"ENSG00000162783"
-0.920617158387741,"ENSG00000164112"
-0.518092253205452,"ENSG00000165887"
0.448009729020801,"ENSG00000166509"
-0.592913044969681,"ENSG00000168878"
0.289235695370281,"ENSG00000169903"
0.54453986698653,"ENSG00000175274"
0.513185181670031,"ENSG00000180667"
-0.317787023702764,"ENSG00000185294"
0.0556238700277073,"ENSG00000186153"
-0.794835061706055,"ENSG00000186867"
-0.574962859581918,"ENSG00000186998"
0.206188918910442,"ENSG00000188917"
0.788427405933404,"ENSG00000196655"
0.0657781809317994,"ENSG00000197921"
0.430134605341132,"ENSG00000198496"
0.678903928673314,"ENSG00000198910"
0.12185061506982,"ENSG00000199135"
0.888162410483328,"ENSG00000204272"
-0.165987908184472,"ENSG00000207839"
-0.512398165010247,"ENSG00000211641"
-0.452136789211435,"ENSG00000211892"
-0.555244820060012,"ENSG00000213315"
-0.408116264576062,"ENSG00000213642"
0.638665184394588,"ENSG00000214575"
0.0623881032893183,"ENSG00000214888"
-0.89126059410724,"ENSG00000215771"
1.16264452917767,"ENSG00000218537"
0.514566635886459,"ENSG00000220370"
-0.674379894014365,"ENSG00000221518"
-0.0855555994184276,"ENSG00000223117"
0.326316395775976,"ENSG00000223549"
-0.692760832180675,"ENSG00000223558"
0.849491268514929,"ENSG00000224473"
-0.333888853254815,"ENSG00000224557"
0.393744533891198,"ENSG00000225235"
0.410135740343912,"ENSG00000225292"
-0.175251330233854,"ENSG00000225854"
0.342155443485416,"ENSG00000226871"
0.323923032183853,"ENSG00000227193"
0.504685340689059,"ENSG00000227791"
0.37669550264698,"ENSG00000228139"
0.725598917619154,"ENSG00000228286"
-0.193686247555989,"ENSG00000228331"
0.382523367508229,"ENSG00000229835"
0.389265888612284,"ENSG00000230847"
0.892534831596904,"ENSG00000232023"
0.167355927788882,"ENSG00000232119"
-1.01785003414625,"ENSG00000232352"
-0.250517945637887,"ENSG00000233837"
-0.317748940376137,"ENSG00000234141"
-0.516301562806562,"ENSG00000235236"
1.37986021205072,"ENSG00000236278"
-0.100702964769438,"ENSG00000236496"
-0.22205053574013,"ENSG00000236609"
0.355637983375193,"ENSG00000236782"
0.126251303542739,"ENSG00000237560"
0.743987433564387,"ENSG00000237882"
-0.292484139783874,"ENSG00000238000"
0.524438293670079,"ENSG00000238097"
0.26071513498366,"ENSG00000238176"
-0.357530181536361,"ENSG00000238735"
-0.0544246110493452,"ENSG00000238934"
-0.606155592004701,"ENSG00000241877"
-1.24712785600554,"ENSG00000242272"
0.113564906432814,"ENSG00000242719"
-0.677404628035833,"ENSG00000242828"
-1.2766472211816,"ENSG00000243491"
0.470386721801402,"ENSG00000244694"
0.901432273935258,"ENSG00000249646"
0.461290068935939,"ENSG00000249774"
0.238903928718205,"ENSG00000249868"
0.344412711745017,"ENSG00000250261"
0.659064970299133,"ENSG00000250387"
0.209986376853574,"ENSG00000250687"
0.347503570297337,"ENSG00000251381"
-0.735063440745776,"ENSG00000252643"
0.0905360430421134,"ENSG00000253177"
0.449632799941767,"ENSG00000253721"
-0.261213688062441,"ENSG00000253846"
-0.176404888003982,"ENSG00000254331"
0.421760101894721,"ENSG00000256552"
0.0294591338096399,"ENSG00000258590"
-0.0125280817234896,"ENSG00000259113"
0.760002930458247,"ENSG00000260573"
0.228479695912114,"ENSG00000261472"
0.300820836090176,"ENSG00000261613"
0.0504482066966359,"ENSG00000261829"
-0.280475224393006,"ENSG00000262406"
0.527370628411182,"ENSG00000263465"
0.689389683149472,"ENSG00000265179"
