"value","Variable"
-0.00218110261122515,"ENSG00000000003"
9.49064238742723e-05,"ENSG00000000005"
-0.000839478537950909,"ENSG00000000419"
-0.000615524619204775,"ENSG00000000457"
6.64231403068668e-05,"ENSG00000000460"
-0.000488235760220119,"ENSG00000000938"
0.000101417860379055,"ENSG00000000971"
0.000317696718010272,"ENSG00000001036"
-5.30199187924905e-05,"ENSG00000001084"
7.60408176023991e-06,"ENSG00000001167"
-4.85563565392532e-05,"ENSG00000001460"
-0.000311297973530905,"ENSG00000001461"
0.000835398434348368,"ENSG00000001497"
-6.93872622050787e-05,"ENSG00000001561"
-1.38852312474718e-07,"ENSG00000001617"
-3.57040037718161e-06,"ENSG00000001626"
-4.20657274923515e-05,"ENSG00000001629"
-6.90938044487992e-05,"ENSG00000001630"
-5.60080058099617e-05,"ENSG00000001631"
2.0093729017823e-05,"ENSG00000002016"
4.27346560739412e-05,"ENSG00000002079"
6.75130738312017e-05,"ENSG00000002330"
-0.000283702990069561,"ENSG00000002549"
1.86914527213188e-05,"ENSG00000002587"
0.00174348437191096,"ENSG00000002726"
-0.00113203082931377,"ENSG00000002745"
0.000362870024983479,"ENSG00000002746"
0.000279856633048262,"ENSG00000002822"
-0.0013640970833553,"ENSG00000002834"
0.00069445438558152,"ENSG00000002919"
3.94886975320264e-05,"ENSG00000002933"
-0.000159136593104154,"ENSG00000003056"
0.000155303606159793,"ENSG00000003096"
-5.47533910055858e-06,"ENSG00000003137"
-2.41932828240001e-05,"ENSG00000003147"
-0.000224624183337744,"ENSG00000003249"
0.000301679148798313,"ENSG00000003393"
-1.27630198202802e-05,"ENSG00000003400"
1.35585860901474e-05,"ENSG00000003402"
0.00182398220699776,"ENSG00000003436"
7.4623216418218e-06,"ENSG00000003509"
-8.22475471668122e-05,"ENSG00000003756"
0.000240053718845689,"ENSG00000003987"
-0.000946918195091803,"ENSG00000003989"
-0.000424636820127557,"ENSG00000004059"
-0.00652254406096314,"ENSG00000004139"
7.81162755476672e-06,"ENSG00000004142"
0.000722799727288865,"ENSG00000004399"
0.000319308595981803,"ENSG00000004455"
-0.000376891949704074,"ENSG00000004468"
-0.00068931636861628,"ENSG00000004478"
0.00126430776015202,"ENSG00000004487"
-0.000144495087733325,"ENSG00000004534"
0.00129441149245416,"ENSG00000004660"
-2.95899712893551e-06,"ENSG00000004700"
-7.50843100670688e-05,"ENSG00000004766"
0.000700076096926485,"ENSG00000004776"
-0.00048950276327243,"ENSG00000004777"
0.00025858426532806,"ENSG00000004779"
-5.32131107493486e-05,"ENSG00000004799"
-0.00206818725679334,"ENSG00000004809"
-0.000332526033081274,"ENSG00000004838"
0.0054583068330461,"ENSG00000004846"
-0.000525187231214138,"ENSG00000004848"
-2.21895307673521e-05,"ENSG00000004864"
-7.08598139712097e-05,"ENSG00000004866"
0.000507911274262889,"ENSG00000004897"
0.013825892732593,"ENSG00000004948"
0.000879607322018343,"ENSG00000004961"
-0.000521282707307829,"ENSG00000004975"
0.00151586445672969,"ENSG00000005001"
-0.0010665865153728,"ENSG00000005007"
8.25469832301658e-06,"ENSG00000005020"
0.000283208903055671,"ENSG00000005022"
1.27439832168615e-05,"ENSG00000005059"
-1.53979203972362e-05,"ENSG00000005073"
1.04129808321626e-06,"ENSG00000005075"
0.000108029594364831,"ENSG00000005100"
-0.000547918947751349,"ENSG00000005102"
0.000287514801715435,"ENSG00000005108"
2.90773685653365e-05,"ENSG00000005156"
-1.61833826760685e-06,"ENSG00000005175"
-3.70068893149623e-05,"ENSG00000005187"
9.11484481166229e-05,"ENSG00000005189"
0.00102669225225861,"ENSG00000005194"
0.000434470435888984,"ENSG00000005206"
0.000572762448429642,"ENSG00000005238"
5.03410831822075e-05,"ENSG00000005243"
0.000740289957695429,"ENSG00000005249"
0.00123903128235984,"ENSG00000005302"
-0.000134124488300442,"ENSG00000005339"
0.000114798056216443,"ENSG00000005379"
0.000852853455455189,"ENSG00000005381"
-4.35853959199145e-05,"ENSG00000005421"
-1.5061408792032e-05,"ENSG00000005436"
4.70062020392158e-05,"ENSG00000005448"
-0.0029958670073,"ENSG00000005469"
-0.00181026976262307,"ENSG00000005471"
0.000134968351106588,"ENSG00000005483"
-0.00010032140064198,"ENSG00000005486"
-5.34710219272036e-06,"ENSG00000005513"
-0.000424925853036697,"ENSG00000005700"
-2.31832191413498e-06,"ENSG00000005801"
1.00178281014488e-05,"ENSG00000005810"
2.10275399574739e-05,"ENSG00000005812"
-0.00197278004105484,"ENSG00000005844"
0.000409322996773802,"ENSG00000005882"
-1.45730903667529e-06,"ENSG00000005884"
-1.32806730999064e-06,"ENSG00000005889"
0.000261958444542939,"ENSG00000005893"
-0.000224278259112527,"ENSG00000005961"
0.000227680089148223,"ENSG00000005981"
-0.000105019989316597,"ENSG00000006007"
-5.55064808088616e-05,"ENSG00000006015"
0.000204991305475854,"ENSG00000006016"
0.000823993500385956,"ENSG00000006025"
-0.000270794711573706,"ENSG00000006042"
0.00527227143175754,"ENSG00000006047"
-7.14962534063978e-05,"ENSG00000006059"
0.000321084727893892,"ENSG00000006062"
-2.08544062255812e-06,"ENSG00000006071"
8.03933631008677e-05,"ENSG00000006118"
-3.29788674267862e-05,"ENSG00000006125"
-5.72809940886287e-06,"ENSG00000006128"
3.78016819632085e-05,"ENSG00000006194"
0.000486645454111559,"ENSG00000006210"
-0.00314897729415563,"ENSG00000006282"
0.00043070542519542,"ENSG00000006283"
4.19966649079623e-06,"ENSG00000006327"
-0.00274415031986869,"ENSG00000006377"
0.000138912543528678,"ENSG00000006432"
0.000119178481981216,"ENSG00000006451"
-0.00110910057483337,"ENSG00000006453"
1.24541592053388e-05,"ENSG00000006459"
0.000142799321547891,"ENSG00000006468"
-0.00030187219888018,"ENSG00000006530"
0.000133748093532044,"ENSG00000006534"
-8.67987314554633e-05,"ENSG00000006555"
-0.00129430642843977,"ENSG00000006576"
-0.00236229392797597,"ENSG00000006606"
-2.35609950858994e-05,"ENSG00000006607"
-0.00110842318966482,"ENSG00000006611"
0.000411379090802985,"ENSG00000006625"
5.84539339632544e-05,"ENSG00000006634"
0.00170780281464857,"ENSG00000006638"
0.000397882792349351,"ENSG00000006652"
-9.37879821716171e-06,"ENSG00000006659"
0.000149894621195077,"ENSG00000006695"
1.14347687995135e-05,"ENSG00000006704"
-0.000522718970132187,"ENSG00000006712"
-2.32319842269179e-05,"ENSG00000006715"
0.000159176281797148,"ENSG00000006740"
0.00124043612226231,"ENSG00000006744"
0.000210360825775478,"ENSG00000006747"
0.000385712743716931,"ENSG00000006756"
0.000442883854146199,"ENSG00000006757"
-0.00132312455395063,"ENSG00000006788"
-0.00325115044849717,"ENSG00000006831"
0.000375757822017022,"ENSG00000006837"
-0.000328572319074309,"ENSG00000007001"
-0.00879460752863932,"ENSG00000007038"
1.08452412726015e-05,"ENSG00000007047"
0.002814205368796,"ENSG00000007062"
-0.000226092083576836,"ENSG00000007080"
0.00230195593056358,"ENSG00000007129"
1.84061975545915e-05,"ENSG00000007168"
0.00402933475990475,"ENSG00000007171"
-0.00100205329012104,"ENSG00000007174"
-4.80230423839111e-05,"ENSG00000007202"
0.00494310298857798,"ENSG00000007216"
-0.000866080141426192,"ENSG00000007237"
1.07774028946108e-05,"ENSG00000007255"
-0.000400454037894217,"ENSG00000007264"
-9.50017544519077e-05,"ENSG00000007306"
5.01855980920651e-05,"ENSG00000007312"
0.000753424784826351,"ENSG00000007314"
0.000739087885309247,"ENSG00000007341"
0.000798045042200088,"ENSG00000007350"
0.00203839812224984,"ENSG00000007372"
4.32596522320259e-05,"ENSG00000007376"
0.000344654124015749,"ENSG00000007384"
0.000906321044709364,"ENSG00000007392"
-0.000149502913491033,"ENSG00000007402"
-0.00282036162474463,"ENSG00000007516"
3.90321725156763e-05,"ENSG00000007520"
-2.4148455745343e-07,"ENSG00000007541"
2.12236169795912e-05,"ENSG00000007545"
0.000127810611633775,"ENSG00000007866"
0.000321325233618032,"ENSG00000007908"
0.00046766398577501,"ENSG00000007923"
-0.000410303689349904,"ENSG00000007933"
-0.0040033673220903,"ENSG00000007944"
-8.09440259317606e-05,"ENSG00000007952"
