"value","Variable"
-0.00296501817111471,"ENSG00000000003"
0.000546329903768996,"ENSG00000000005"
-0.00190990022081859,"ENSG00000000419"
-0.00161177823267699,"ENSG00000000457"
0.000448405490969883,"ENSG00000000460"
-0.00133242231909201,"ENSG00000000938"
0.000597678891981531,"ENSG00000000971"
0.00124208619267399,"ENSG00000001036"
-0.000408341827128226,"ENSG00000001084"
0.000239799066322484,"ENSG00000001167"
-0.000571748745773083,"ENSG00000001460"
-0.00121465906041,"ENSG00000001461"
0.00169677408689864,"ENSG00000001497"
-0.000405575708314889,"ENSG00000001561"
0.000353777264546317,"ENSG00000001617"
-3.71050954809927e-05,"ENSG00000001626"
-0.000312289308540073,"ENSG00000001629"
-0.000388289372821658,"ENSG00000001630"
-0.000520526291741173,"ENSG00000001631"
0.000335023094081772,"ENSG00000002016"
0.000557289778740627,"ENSG00000002079"
0.000481475512382917,"ENSG00000002330"
-0.000973291842457186,"ENSG00000002549"
0.000230464462089418,"ENSG00000002587"
0.00287052404244287,"ENSG00000002726"
-0.00203729082327797,"ENSG00000002745"
0.00113809158999647,"ENSG00000002746"
0.00108988978021851,"ENSG00000002822"
-0.00200809492802498,"ENSG00000002834"
0.00152931381324866,"ENSG00000002919"
0.000470295736142475,"ENSG00000002933"
-0.000671909944249511,"ENSG00000003056"
0.000766163660073871,"ENSG00000003096"
-0.000228265237035832,"ENSG00000003137"
-0.000344646093048441,"ENSG00000003147"
-0.00101650994389129,"ENSG00000003249"
0.000997779476199716,"ENSG00000003393"
-0.000200173041392359,"ENSG00000003400"
0.000134685122628053,"ENSG00000003402"
0.00244979906609978,"ENSG00000003436"
-0.00029932334365991,"ENSG00000003509"
-0.00044845144464256,"ENSG00000003756"
0.00100206023205879,"ENSG00000003987"
-0.00168971772291957,"ENSG00000003989"
-0.00123550914264342,"ENSG00000004059"
-0.00498813575443982,"ENSG00000004139"
-0.00012743919968525,"ENSG00000004142"
0.00152722564928213,"ENSG00000004399"
0.000991684068748343,"ENSG00000004455"
-0.00104335641050238,"ENSG00000004468"
-0.00141425023190079,"ENSG00000004478"
0.00205999793308077,"ENSG00000004487"
-0.000668674597208525,"ENSG00000004534"
0.00210951961782529,"ENSG00000004660"
9.06115526430776e-05,"ENSG00000004700"
-0.000451047915770892,"ENSG00000004766"
0.00155533350014316,"ENSG00000004776"
-0.00128687854436557,"ENSG00000004777"
0.000860981148289601,"ENSG00000004779"
-0.000422515102094108,"ENSG00000004799"
-0.00286584400338652,"ENSG00000004809"
-0.000947743814463042,"ENSG00000004838"
0.00443116367529466,"ENSG00000004846"
-0.00148554067503823,"ENSG00000004848"
-0.000250377473778732,"ENSG00000004864"
